Gene	ORF 	Plate	Row	Column
	YMR034C	10	2	20
	YMR147W	10	2	21
	YMR031W-A	10	2	22
NDE1	YMR145C	10	2	23
HIS3	YOR202W	10	2	24
HIS3	YOR202W	10	3	1
	YLR428C	10	3	2
MFT1	YML062C	10	3	3
MAG2	YLR427W	10	3	4
OGG1	YML060W	10	3	5
	YLR426W	10	3	6
NTE1	YML059C	10	3	7
TUS1	YLR425W	10	3	8
SML1	YML058W	10	3	9
ATG17	YLR423C	10	3	10
	YML058C-A	10	3	11
	YLR422W	10	3	12
CMP2	YML057W	10	3	13
RPN13	YLR421C	10	3	14
IMD4	YML056C	10	3	15
URA4	YLR420W	10	3	16
SPC2	YML055W	10	3	17
CDC73	YLR418C	10	3	18
CYB2	YML054C	10	3	19
	YLR416C	10	3	20
	YML053C	10	3	21
	YLR415C	10	3	22
SUR7	YML052W	10	3	23
HIS3	YOR202W	10	3	24
HIS3	YOR202W	10	4	1
RIM9	YMR063W	10	4	2
ALD2	YMR170C	10	4	3
TOM37	YMR060C	10	4	4
ALD3	YMR169c	10	4	5
FET3	YMR058W	10	4	6
MLH1	YMR167W	10	4	7
	YMR057C	10	4	8
	YMR166C	10	4	9
AAC1	YMR056C	10	4	10
MSS11	YMR164C	10	4	11
BUB2	YMR055C	10	4	12
	YMR163C	10	4	13
STV1	YMR054W	10	4	14
DNF3	YMR162C	10	4	15
STB2	YMR053C	10	4	16
HLJ1	YMR161W	10	4	17
FAR3	YMR052W	10	4	18
	YMR160W	10	4	19
	YMR052C-A	10	4	20
ATG16	YMR159C	10	4	21
CSM3	YMR048W	10	4	22
	YMR158W-A	10	4	23
HIS3	YOR202W	10	4	24
HIS3	YOR202W	10	5	1
SIR3	YLR442C	10	5	2
ATP18	YML081C-A	10	5	3
RPS1A	YLR441C	10	5	4
WAR1	YML076C	10	5	5
CAR2	YLR438W	10	5	6
HMG1	YML075C	10	5	7
	YLR437C	10	5	8
FPR3	YML074C	10	5	9
ECM30	YLR436C	10	5	10
TCB3	YML072C	10	5	11
TSR2	YLR435W	10	5	12
COG8	YML071C	10	5	13
	YLR434C	10	5	14
DAK1	YML070W	10	5	15
CNA1	YLR433C	10	5	16
ITT1	YML068W	10	5	17
IMD3	YLR432W	10	5	18
ERV41	YML067C	10	5	19
ATG23	YLR431C	10	5	20
SMA2	YML066C	10	5	21
CRN1	YLR429W	10	5	22
RPS1B	YML063W	10	5	23
HIS3	YOR202W	10	5	24
HIS3	YOR202W	10	6	1
	YMR086C-A	10	6	2
SPT21	YMR179W	10	6	3
	YMR085W	10	6	4
	YMR178W	10	6	5
NAM7	YMR080C	10	6	6
MMT1	YMR177W	10	6	7
CTF18	YMR078C	10	6	8
ECM5	YMR176W	10	6	9
RCO1	YMR075W	10	6	10
SIP18	YMR175w	10	6	11
	YMR075C-A	10	6	12
PAI3	YMR174C	10	6	13
	YMR073C	10	6	14
	YMR173W-A	10	6	15
MOT3	YMR070W	10	6	16
DDR48	YMR173W	10	6	17
AVO2	YMR068W	10	6	18
HOT1	YMR172W	10	6	19
UBX4	YMR067C	10	6	20
	YMR172C-A	10	6	21
KAR5	YMR065W	10	6	22
	YMR171C	10	6	23
HIS3	YOR202W	10	6	24
HIS3	YOR202W	10	7	1
FMP27	YLR454W	10	7	2
CAC2	YML102W	10	7	3
RIF2	YLR453C	10	7	4
	YML012C-A	10	7	5
SST2	YLR452C	10	7	6
CUE4	YML101C	10	7	7
LEU3	YLR451W	10	7	8
	YML100W-A	10	7	9
HMG2	YLR450W	10	7	10
TSL1	YML100W	10	7	11
FPR4	YLR449W	10	7	12
ARG81	YML099C	10	7	13
RPL6B	YLR448W	10	7	14
VPS9	YML097C	10	7	15
	YLR446W	10	7	16
	YML096W	10	7	17
	YLR445W	10	7	18
RAD10	YML095C	10	7	19
	YLR444C	10	7	20
GIM5	YML094W	10	7	21
ECM7	YLR443W	10	7	22
	YML090W	10	7	23
HIS3	YOR202W	10	7	24
HIS3	YOR202W	10	8	1
	YMR103C	10	8	2
APP2	YMR192W	10	8	3
	YMR102C	10	8	4
SPG5	YMR191W	10	8	5
SRT1	YMR101C	10	8	6
SGS1	YMR190C	10	8	7
MUB1	YMR100W	10	8	8
GCV2	YMR189W	10	8	9
	YMR099C	10	8	10
MRPS17	YMR188C	10	8	11
SNZ1	YMR096W	10	8	12
	YMR187C	10	8	13
SNO1	YMR095C	10	8	14
HSC82	YMR186W	10	8	15
AIP1	YMR092C	10	8	16
SSO2	YMR183C	10	8	17
VBA1	YMR088C	10	8	18
RGM1	YMR182C	10	8	19
	YMR087W	10	8	20
	YMR181C	10	8	21
	YMR086W	10	8	22
CTL1	YMR180C	10	8	23
HIS3	YOR202W	10	8	24
HIS3	YOR202W	10	9	1
YAP1	YML007W	10	9	2
NGL3	YML118W	10	9	3
GIS4	YML006C	10	9	4
	YML117W-A	10	9	5
TRM12	YML005W	10	9	6
NAB6	YML117W	10	9	7
GLO1	YML004C	10	9	8
ATR1	YML116W	10	9	9
	YML003W	10	9	10
DAT1	YML113W	10	9	11
	YML002W	10	9	12
ZDS2	YML109W	10	9	13
YPT7	YML001W	10	9	14
	YML108W	10	9	15
PAU4	YLR461W	10	9	16
	YML107C	10	9	17
	YLR460C	10	9	18
URA5	YML106W	10	9	19
	YLR456W	10	9	20
MDM1	YML104C	10	9	21
	YLR455W	10	9	22
NUP188	YML103C	10	9	23
HIS3	YOR202W	10	9	24
HIS3	YOR202W	10	10	1
ASI1	YMR119W	10	10	2
	YMR206W	10	10	3
ASC1	YMR116C	10	10	4
PFK2	YMR205C	10	10	5
FMP24	YMR115W	10	10	6
	YMR204C	10	10	7
	YMR114C	10	10	8
ERG2	YMR202W	10	10	9
	YMR111C	10	10	10
RAD14	YMR201C	10	10	11
	YMR110C	10	10	12
CLN1	YMR199W	10	10	13
MYO5	YMR109W	10	10	14
CIK1	YMR198W	10	10	15
SPG4	YMR107W	10	10	16
	YMR196W	10	10	17
YKU80	YMR106C	10	10	18
ICY1	YMR195W	10	10	19
PGM2	YMR105C	10	10	20
RPL36A	YMR194W	10	10	21
YPK2	YMR104C	10	10	22
	YMR193C-A	10	10	23
HIS3	YOR202W	10	10	24
HIS3	YOR202W	10	11	1
OST6	YML019W	10	11	2
MVP1	YMR004W	10	11	3
	YML018C	10	11	4
	YMR003W	10	11	5
PSP2	YML017W	10	11	6
	YMR002W	10	11	7
PPZ1	YML016C	10	11	8
	YML131W	10	11	9
SEL1	YML013W	10	11	10
MSC1	YML128C	10	11	11
	YML013C-A	10	11	12
TUB3	YML124C	10	11	13
ERV25	YML012W	10	11	14
PHO84	YML123C	10	11	15
	YML011C	10	11	16
	YML122C	10	11	17
	YML010C-B	10	11	18
GTR1	YML121W	10	11	19
MRPL39	YML009c	10	11	20
NDI1	YML120C	10	11	21
ERG6	YML008C	10	11	22
	YML119W	10	11	23
HIS3	YOR202W	10	11	24
HIS3	YOR202W	10	12	1
JLP2	YMR132C	10	12	2
MRE11	YMR224C	10	12	3
	YMR130W	10	12	4
UBP8	YMR223W	10	12	5
POM152	YMR129W	10	12	6
FSH2	YMR222C	10	12	7
SAS2	YMR127C	10	12	8
FMP42	YMR221C	10	12	9
DLT1	YMR126C	10	12	10
ESC1	YMR219W	10	12	11
	YMR124W	10	12	12
SKY1	YMR216C	10	12	13
PKR1	YMR123W	10	12	14
GAS3	YMR215W	10	12	15
	YMR122C	10	12	16
SCJ1	YMR214W	10	12	17
RPL15B	YMR121C	10	12	18
	YMR210W	10	12	19
ADE17	YMR120C	10	12	20
	YMR209C	10	12	21
	YMR119W-A	10	12	22
HFA1	YMR207C	10	12	23
HIS3	YOR202W	10	12	24
HIS3	YOR202W	10	13	1
SRC1	YML034W	10	13	2
	YMR018W	10	13	3
	YML033W	10	13	4
SPO20	YMR017W	10	13	5
RAD52	YML032C	10	13	6
SOK2	YMR016C	10	13	7
	YML030W	10	13	8
ERG5	YMR015C	10	13	9
USA1	YML029W	10	13	10
CLU1	YMR012W	10	13	11
TSA1	YML028W	10	13	12
HXT2	YMR011W	10	13	13
YOX1	YML027W	10	13	14
	YMR010W	10	13	15
RPS18B	YML026C	10	13	16
	YMR009W	10	13	17
APT1	YML022W	10	13	18
PLB1	YMR008C	10	13	19
UNG1	YML021C	10	13	20
	YMR007W	10	13	21
	YML020W	10	13	22
PLB2	YMR006C	10	13	23
HIS3	YOR202W	10	13	24
HIS3	YOR202W	10	14	1
	YMR144W	10	14	2
	YMR244C-A	10	14	3
RPS16A	YMR143W	10	14	4
ZRC1	YMR243C	10	14	5
	YMR141C	10	14	6
YHM2	YMR241W	10	14	7
SIP5	YMR140W	10	14	8
DFG5	YMR238W	10	14	9
RIM11	YMR139W	10	14	10
BCH1	YMR237W	10	14	11
CIN4	YMR138W	10	14	12
RNH1	YMR234W	10	14	13
PSO2	YMR137C	10	14	14
TRI1	YMR233W	10	14	15
GAT2	YMR136W	10	14	16
FUS2	YMR232W	10	14	17
	YMR135W-A	10	14	18
RPS10B	YMR230W	10	14	19
GID8	YMR135C	10	14	20
	YMR226C	10	14	21
REC114	YMR133W	10	14	22
MRPL44	YMR225C	10	14	23
HIS3	YOR202W	10	14	24
HIS3	YOR202W	10	15	1
GAL80	YML051W	10	15	2
	YMR031C	10	15	3
	YML048W-A	10	15	4
RSF1	YMR030W	10	15	5
GSF2	YML048W	10	15	6
FAR8	YMR029C	10	15	7
PRM6	YML047C	10	15	8
HRT2	YMR027W	10	15	9
CAT2	YML042W	10	15	10
PEX12	YMR026C	10	15	11
VPS71	YML041C	10	15	12
CSI1	YMR025W	10	15	13
YMD8	YML038C	10	15	14
MSS1	YMR023C	10	15	15
	YML037C	10	15	16
QRI8	YMR022W	10	15	17
	YML036W	10	15	18
MAC1	YMR021C	10	15	19
	YML035C-A	10	15	20
FMS1	YMR020W	10	15	21
AMD1	YML035C	10	15	22
STB4	YMR019W	10	15	23
HIS3	YOR202W	10	15	24
HIS3	YOR202W	10	16	1
HIS3	YOR202W	10	16	2
HIS3	YOR202W	10	16	3
HIS3	YOR202W	10	16	4
HIS3	YOR202W	10	16	5
HIS3	YOR202W	10	16	6
HIS3	YOR202W	10	16	7
HIS3	YOR202W	10	16	8
HIS3	YOR202W	10	16	9
HIS3	YOR202W	10	16	10
HIS3	YOR202W	10	16	11
HIS3	YOR202W	10	16	12
HIS3	YOR202W	10	16	13
HIS3	YOR202W	10	16	14
HIS3	YOR202W	10	16	15
HIS3	YOR202W	10	16	16
HIS3	YOR202W	10	16	17
HIS3	YOR202W	10	16	18
HIS3	YOR202W	10	16	19
HIS3	YOR202W	10	16	20
HIS3	YOR202W	10	16	21
HIS3	YOR202W	10	16	22
HIS3	YOR202W	10	16	23
HIS3	YOR202W	10	16	24
HIS3	YOR202W	11	1	1
HIS3	YOR202W	11	1	2
HIS3	YOR202W	11	1	3
HIS3	YOR202W	11	1	4
HIS3	YOR202W	11	1	5
HIS3	YOR202W	11	1	6
HIS3	YOR202W	11	1	7
HIS3	YOR202W	11	1	8
HIS3	YOR202W	11	1	9
HIS3	YOR202W	11	1	10
HIS3	YOR202W	11	1	11
HIS3	YOR202W	11	1	12
HIS3	YOR202W	11	1	13
HIS3	YOR202W	11	1	14
HIS3	YOR202W	11	1	15
HIS3	YOR202W	11	1	16
HIS3	YOR202W	11	1	17
HIS3	YOR202W	11	1	18
HIS3	YOR202W	11	1	19
HIS3	YOR202W	11	1	20
HIS3	YOR202W	11	1	21
HIS3	YOR202W	11	1	22
HIS3	YOR202W	11	1	23
HIS3	YOR202W	11	1	24
HIS3	YOR202W	11	2	1
	YNL146W	11	2	2
	YNL274C	11	2	3
MFA2	YNL145W	11	2	4
TOF1	YNL273W	11	2	5
	YNL144C	11	2	6
BNI1	YNL271C	11	2	7
	YNL143C	11	2	8
ALP1	YNL270C	11	2	9
MEP2	YNL142W	11	2	10
LYP1	YNL268W	11	2	11
AAH1	YNL141W	11	2	12
	YNL266W	11	2	13
	YNL140C	11	2	14
IST1	YNL265C	11	2	15
EAF7	YNL136W	11	2	16
ATX1	YNL259C	11	2	17
FPR1	YNL135C	11	2	18
SIP3	YNL257C	11	2	19
	YNL134C	11	2	20
GIS2	YNL255C	11	2	21
CPT1	YNL130C	11	2	22
	YNL254C	11	2	23
HIS3	YOR202W	11	2	24
HIS3	YOR202W	11	3	1
GFD1	YMR255W	11	3	2
	YNL035C	11	3	3
	YMR254C	11	3	4
	YNL034W	11	3	5
	YMR253C	11	3	6
SIW14	YNL032W	11	3	7
	YMR252C	11	3	8
HHT2	YNL031C	11	3	9
HOR7	YMR251W-A	11	3	10
HHF2	YNL030W	11	3	11
	YMR251W	11	3	12
KTR5	YNL029C	11	3	13
GAD1	YMR250W	11	3	14
	YNL028W	11	3	15
	YMR247C	11	3	16
CRZ1	YNL027W	11	3	17
FAA4	YMR246W	11	3	18
	YNL024C	11	3	19
	YMR245W	11	3	20
FAP1	YNL023C	11	3	21
	YMR244W	11	3	22
	YNL022C	11	3	23
HIS3	YOR202W	11	3	24
HIS3	YOR202W	11	4	1
SKO1	YNL167C	11	4	2
PCL1	YNL289W	11	4	3
BNI5	YNL166C	11	4	4
CAF40	YNL288W	11	4	5
	YNL165W	11	4	6
CUS2	YNL286W	11	4	7
IBD2	YNL164C	11	4	8
	YNL285W	11	4	9
RPL42A	YNL162W	11	4	10
WSC2	YNL283C	11	4	11
ASI2	YNL159C	11	4	12
HCH1	YNL281W	11	4	13
	YNL157W	11	4	14
ERG24	YNL280C	11	4	15
NSG2	YNL156C	11	4	16
PRM1	YNL279W	11	4	17
	YNL155W	11	4	18
CAF120	YNL278W	11	4	19
YCK2	YNL154C	11	4	20
MET2	YNL277W	11	4	21
GIM3	YNL153C	11	4	22
BOR1	YNL275W	11	4	23
HIS3	YOR202W	11	4	24
HIS3	YOR202W	11	5	1
URA10	YMR271C	11	5	2
COX5A	YNL052W	11	5	3
	YMR269W	11	5	4
COG5	YNL051W	11	5	5
RSN1	YMR266W	11	5	6
	YNL050C	11	5	7
	YMR265C	11	5	8
SFB2	YNL049C	11	5	9
CUE1	YMR264W	11	5	10
	YNL046W	11	5	11
SAP30	YMR263W	11	5	12
	YNL045W	11	5	13
	YMR262W	11	5	14
YIP3	YNL044W	11	5	15
TPS3	YMR261C	11	5	16
	YNL043C	11	5	17
	YMR259C	11	5	18
COG6	YNL041C	11	5	19
	YMR258C	11	5	20
	YNL040W	11	5	21
COX7	YMR256C	11	5	22
IDH1	YNL037C	11	5	23
HIS3	YOR202W	11	5	24
HIS3	YOR202W	11	6	1
	YNL190W	11	6	2
RPL18B	YNL301C	11	6	3
	YNL187W	11	6	4
TOS6	YNL300W	11	6	5
NPR1	YNL183C	11	6	6
TRF5	YNL299W	11	6	7
SRF6	YNL179C	11	6	8
CLA4	YNL298W	11	6	9
	YNL176C	11	6	10
MON2	YNL297C	11	6	11
NOP13	YNL175C	11	6	12
	YNL296W	11	6	13
MDG1	YNL173C	11	6	14
	YNL295W	11	6	15
	YNL171C	11	6	16
RIM21	YNL294C	11	6	17
	YNL170W	11	6	18
MSB3	YNL293W	11	6	19
PSD1	YNL169C	11	6	20
PUS4	YNL292W	11	6	21
FMP41	YNL168C	11	6	22
MID1	YNL291C	11	6	23
HIS3	YOR202W	11	6	24
HIS3	YOR202W	11	7	1
YKU70	YMR284W	11	7	2
FKH2	YNL068C	11	7	3
RIT1	YMR283C	11	7	4
RPL9B	YNL067W	11	7	5
AEP2	YMR282C	11	7	6
SUN4	YNL066W	11	7	7
CAT8	YMR280C	11	7	8
AQR1	YNL065W	11	7	9
	YMR279C	11	7	10
CPA2	YJR109C	11	7	11
	YMR278W	11	7	12
YDJ1	YNL064C	11	7	13
DSK2	YMR276W	11	7	14
MTQ1	YNL063W	11	7	15
BUL1	YMR275C	11	7	16
	YNL058C	11	7	17
RCE1	YMR274C	11	7	18
	YNL057W	11	7	19
ZDS1	YMR273C	11	7	20
	YNL056W	11	7	21
SCS7	YMR272C	11	7	22
VAC7	YNL054W	11	7	23
HIS3	YOR202W	11	7	24
HIS3	YOR202W	11	8	1
PSY2	YNL201C	11	8	2
HXT14	YNL318C	11	8	3
	YNL200C	11	8	4
PHA2	YNL316C	11	8	5
GCR2	YNL199C	11	8	6
ATP11	YNL315C	11	8	7
	YNL198C	11	8	8
DAL82	YNL314W	11	8	9
WHI3	YNL197C	11	8	10
	YNL311C	11	8	11
SLZ1	YNL196C	11	8	12
STB1	YNL309W	11	8	13
	YNL195C	11	8	14
MCK1	YNL307C	11	8	15
	YNL194C	11	8	16
	YNL305C	11	8	17
	YNL193W	11	8	18
YPT11	YNL304W	11	8	19
CHS1	YNL192W	11	8	20
	YNL303W	11	8	21
	YNL191W	11	8	22
RPS19B	YNL302C	11	8	23
HIS3	YOR202W	11	8	24
HIS3	YOR202W	11	9	1
PRP12	YMR302C	11	9	2
SWS2	YNL081C	11	9	3
ADE4	YMR300C	11	9	4
	YNL080C	11	9	5
DYN3	YMR299C	11	9	6
TPM1	YNL079C	11	9	7
PRC1	YMR297W	11	9	8
NIS1	YNL078W	11	9	9
	YMR295C	11	9	10
APJ1	YNL077W	11	9	11
	YMR294W-A	11	9	12
MKS1	YNL076W	11	9	13
JNM1	YMR294W	11	9	14
MLF3	YNL074C	11	9	15
GOT1	YMR292W	11	9	16
RNH201	YNL072W	11	9	17
	YMR291W	11	9	18
LAT1	YNL071W	11	9	19
ABZ2	YMR289W	11	9	20
TOM7	YNL070W	11	9	21
NGL2	YMR285C	11	9	22
RPL16B	YNL069C	11	9	23
HIS3	YOR202W	11	9	24
HIS3	YOR202W	11	10	1
	YNL217W	11	10	2
PEX6	YNL329C	11	10	3
IES2	YNL215W	11	10	4
MDJ2	YNL328C	11	10	5
PEX17	YNL214W	11	10	6
EGT2	YNL327W	11	10	7
VID27	YNL212W	11	10	8
PFA3	YNL326C	11	10	9
	YNL211C	11	10	10
FIG4	YNL325C	11	10	11
	YNL208W	11	10	12
	YNL324W	11	10	13
RTT106	YNL206C	11	10	14
LEM3	YNL323W	11	10	15
	YNL205C	11	10	16
KRE1	YNL322C	11	10	17
SPS18	YNL204C	11	10	18
	YNL321W	11	10	19
	YNL203C	11	10	20
	YNL320W	11	10	21
SPS19	YNL202W	11	10	22
	YNL319W	11	10	23
HIS3	YOR202W	11	10	24
HIS3	YOR202W	11	11	1
TGL3	YMR313C	11	11	2
	YNL095C	11	11	3
ELP6	YMR312W	11	11	4
APP1	YNL094W	11	11	5
GLC8	YMR311C	11	11	6
YPT53	YNL093W	11	11	7
	YMR310C	11	11	8
	YNL092W	11	11	9
GAS1	YMR307W	11	11	10
NST1	YNL091W	11	11	11
FKS3	YMR306W	11	11	12
RHO2	YNL090W	11	11	13
	YMR306C-A	11	11	14
	YNL089C	11	11	15
SCW10	YMR305C	11	11	16
TCB2	YNL087W	11	11	17
UBP15	YMR304W	11	11	18
MKT1	YNL085W	11	11	19
	YMR304C-A	11	11	20
SAL1	YNL083W	11	11	21
ADH2	YMR303C	11	11	22
PMS1	YNL082W	11	11	23
HIS3	YOR202W	11	11	24
HIS3	YOR202W	11	12	1
BNI4	YNL233W	11	12	2
	YNR004W	11	12	3
PDR16	YNL231C	11	12	4
FUN34	YNR002C	11	12	5
ELA1	YNL230C	11	12	6
CIT1	YNR001C	11	12	7
URE2	YNL229C	11	12	8
DOM34	YNL001W	11	12	9
	YNL228W	11	12	10
	YNL338W	11	12	11
JJJ1	YNL227C	11	12	12
COS1	YNL336W	11	12	13
	YNL226W	11	12	14
	YNL335W	11	12	15
	YNL224C	11	12	16
SNO2	YNL334C	11	12	17
ATG4	YNL223W	11	12	18
SNZ2	YNL333W	11	12	19
ALG9	YNL219C	11	12	20
THI12	YNL332W	11	12	21
MGS1	YNL218W	11	12	22
RPD3	YNL330C	11	12	23
HIS3	YOR202W	11	12	24
HIS3	YOR202W	11	13	1
YRF1-6	YNL339C	11	13	2
	YNL115C	11	13	3
	YMR326C	11	13	4
	YNL108C	11	13	5
SNO4	YMR322C	11	13	6
YAF9	YNL107W	11	13	7
	YMR320W	11	13	8
INP52	YNL106C	11	13	9
FET4	YMR319C	11	13	10
	YNL105W	11	13	11
ADH6	YMR318C	11	13	12
LEU4	YNL104C	11	13	13
	YMR317W	11	13	14
AVT4	YNL101W	11	13	15
DIA1	YMR316W	11	13	16
	YNL100W	11	13	17
	YMR316C-B	11	13	18
OCA1	YNL099C	11	13	19
	YMR316C-A	11	13	20
RAS2	YNL098C	11	13	21
	YMR315W	11	13	22
PHO23	YNL097C	11	13	23
HIS3	YOR202W	11	13	24
HIS3	YOR202W	11	14	1
TEX1	YNL253W	11	14	2
	YNR018W	11	14	3
MPA43	YNL249C	11	14	4
SMM1	YNR015W	11	14	5
VPS75	YNL246W	11	14	6
	YNR014W	11	14	7
ATG2	YNL242W	11	14	8
PHO91	YNR013C	11	14	9
ZWF1	YNL241C	11	14	10
URK1	YNR012W	11	14	11
LAP3	YNL239W	11	14	12
CSE2	YNR010W	11	14	13
KEX2	YNL238W	11	14	14
	YNR009W	11	14	15
YTP1	YNL237W	11	14	16
LRO1	YNR008W	11	14	17
SIN4	YNL236W	11	14	18
ATG3	YNR007C	11	14	19
	YNL235C	11	14	20
VPS27	YNR006W	11	14	21
	YNL234W	11	14	22
	YNR005C	11	14	23
HIS3	YOR202W	11	14	24
HIS3	YOR202W	11	15	1
HDA1	YNL021W	11	15	2
NRK1	YNL129W	11	15	3
ARK1	YNL020C	11	15	4
TEP1	YNL128W	11	15	5
PUB1	YNL016W	11	15	6
FAR11	YNL127W	11	15	7
PBI2	YNL015W	11	15	8
ESBP6	YNL125C	11	15	9
	YNL013C	11	15	10
	YNL123W	11	15	11
SPO1	YNL012W	11	15	12
	YNL122C	11	15	13
	YNL010W	11	15	14
TOM70	YNL121C	11	15	15
IDP3	YNL009W	11	15	16
	YNL120C	11	15	17
ASI3	YNL008C	11	15	18
NCS2	YNL119W	11	15	19
HRB1	YNL004W	11	15	20
MLS1	YNL117W	11	15	21
PET8	YNL003C	11	15	22
DMA2	YNL116W	11	15	23
HIS3	YOR202W	11	15	24
HIS3	YOR202W	11	16	1
HIS3	YOR202W	11	16	2
HIS3	YOR202W	11	16	3
HIS3	YOR202W	11	16	4
HIS3	YOR202W	11	16	5
HIS3	YOR202W	11	16	6
HIS3	YOR202W	11	16	7
HIS3	YOR202W	11	16	8
HIS3	YOR202W	11	16	9
HIS3	YOR202W	11	16	10
HIS3	YOR202W	11	16	11
HIS3	YOR202W	11	16	12
HIS3	YOR202W	11	16	13
HIS3	YOR202W	11	16	14
HIS3	YOR202W	11	16	15
HIS3	YOR202W	11	16	16
HIS3	YOR202W	11	16	17
HIS3	YOR202W	11	16	18
HIS3	YOR202W	11	16	19
HIS3	YOR202W	11	16	20
HIS3	YOR202W	11	16	21
HIS3	YOR202W	11	16	22
HIS3	YOR202W	11	16	23
HIS3	YOR202W	11	16	24
HIS3	YOR202W	12	1	1
HIS3	YOR202W	12	1	2
HIS3	YOR202W	12	1	3
HIS3	YOR202W	12	1	4
HIS3	YOR202W	12	1	5
HIS3	YOR202W	12	1	6
HIS3	YOR202W	12	1	7
HIS3	YOR202W	12	1	8
HIS3	YOR202W	12	1	9
HIS3	YOR202W	12	1	10
HIS3	YOR202W	12	1	11
HIS3	YOR202W	12	1	12
HIS3	YOR202W	12	1	13
HIS3	YOR202W	12	1	14
HIS3	YOR202W	12	1	15
HIS3	YOR202W	12	1	16
HIS3	YOR202W	12	1	17
HIS3	YOR202W	12	1	18
HIS3	YOR202W	12	1	19
HIS3	YOR202W	12	1	20
HIS3	YOR202W	12	1	21
HIS3	YOR202W	12	1	22
HIS3	YOR202W	12	1	23
HIS3	YOR202W	12	1	24
HIS3	YOR202W	12	2	1
	YOR006C	12	2	2
	YOR097C	12	2	3
DNL4	YOR005C	12	2	4
ARF3	YOR094W	12	2	5
YSP3	YOR003W	12	2	6
	YOR093C	12	2	7
ALG6	YOR002W	12	2	8
ECM3	YOR092W	12	2	9
RRP6	YOR001W	12	2	10
RBF46	YOR091W	12	2	11
	YOL163W	12	2	12
PTC5	YOR090C	12	2	13
	YOL162W	12	2	14
VPS21	YOR089C	12	2	15
	YOL160W	12	2	16
	YOR088W	12	2	17
	YOL159C	12	2	18
YVC1	YOR087W	12	2	19
ENB1	YOL158C	12	2	20
TCB1	YOR086C	12	2	21
	YOL155C	12	2	22
OST3	YOR085W	12	2	23
HIS3	YOR202W	12	2	24
HIS3	YOR202W	12	3	1
SSK2	YNR031C	12	3	2
THI20	YOL055C	12	3	3
ECM39	YNR030W	12	3	4
PSH1	YOL054W	12	3	5
	YNR029C	12	3	6
	YOL053W	12	3	7
CPR8	YNR028W	12	3	8
	YOL053C-A	12	3	9
BUD17	YNR027W	12	3	10
SPE2	YOL052C	12	3	11
	YNR025C	12	3	12
	YOL050C	12	3	13
	YNR024W	12	3	14
GSH2	YOL049W	12	3	15
MRPL50	YNR022C	12	3	16
	YOL048C	12	3	17
	YNR021W	12	3	18
	YOL047C	12	3	19
	YNR020C	12	3	20
	YOL046C	12	3	21
ARE2	YNR019W	12	3	22
PSK2	YOL045W	12	3	23
HIS3	YOR202W	12	3	24
HIS3	YOR202W	12	4	1
ERP4	YOR016C	12	4	2
	YOR112W	12	4	3
	YOR015W	12	4	4
	YOR111W	12	4	5
RTS1	YOR014W	12	4	6
INP53	YOR109W	12	4	7
	YOR013W	12	4	8
LEU9	YOR108W	12	4	9
	YOR012W	12	4	10
RGS2	YOR107W	12	4	11
AUS1	YOR011W	12	4	12
VAM3	YOR106W	12	4	13
TIR2	YOR010C	12	4	14
	YOR105W	12	4	15
TIR4	YOR009W	12	4	16
PIN2	YOR104W	12	4	17
	YOR008C-A	12	4	18
RAS1	YOR101W	12	4	19
SLG1	YOR008C	12	4	20
CRC1	YOR100C	12	4	21
SGT2	YOR007C	12	4	22
KTR1	YOR099W	12	4	23
HIS3	YOR202W	12	4	24
HIS3	YOR202W	12	5	1
LYS9	YNR050C	12	5	2
RTG1	YOL067C	12	5	3
MSO1	YNR049C	12	5	4
INP54	YOL065C	12	5	5
	YNR048W	12	5	6
MET22	YOL064C	12	5	7
	YNR047W	12	5	8
MOR1	YOL063C	12	5	9
PET494	YNR045W	12	5	10
APM4	YOL062C	12	5	11
	YNR042W	12	5	12
PRS5	YOL061W	12	5	13
	YNR040W	12	5	14
MAM3	YOL060C	12	5	15
ZRG17	YNR039C	12	5	16
GPD2	YOL059W	12	5	17
SOL1	YNR034W	12	5	18
ARG1	YOL058W	12	5	19
PPG1	YNR032W	12	5	20
	YOL057W	12	5	21
HUB1	YNR032C-A	12	5	22
GPM3	YOL056W	12	5	23
HIS3	YOR202W	12	5	24
HIS3	YOR202W	12	6	1
CIN5	YOR028C	12	6	2
	YOR129C	12	6	3
STI1	YOR027W	12	6	4
RGA1	YOR127W	12	6	5
BUB3	YOR026W	12	6	6
IAH1	YOR126C	12	6	7
HST3	YOR025W	12	6	8
UBP2	YOR124C	12	6	9
	YOR024W	12	6	10
LEO1	YOR123C	12	6	11
AHC1	YOR023C	12	6	12
	YOR121C	12	6	13
	YOR022C	12	6	14
GCY1	YOR120W	12	6	15
	YOR021C	12	6	16
	YOR118W	12	6	17
	YOR019W	12	6	18
TRS33	YOR115C	12	6	19
ROD1	YOR018W	12	6	20
	YOR114W	12	6	21
PET127	YOR017W	12	6	22
AZF1	YOR113W	12	6	23
HIS3	YOR202W	12	6	24
HIS3	YOR202W	12	7	1
	YNR064C	12	7	2
	YOL085C	12	7	3
	YNR063W	12	7	4
PHM7	YOL084W	12	7	5
	YNR062C	12	7	6
	YOL083W	12	7	7
	YNR061C	12	7	8
ATG19	YOL082W	12	7	9
FRE4	YNR060W	12	7	10
IRA2	YOL081W	12	7	11
